X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
-1910197.9342,3255140.3608,688,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,576,El Guincho, , ,"Enclavada al fondo de uno de los barrancos que caracterizan esta zona, el acceso sólo se puede realizar en barco, lo que le confiere una gran tranquilidad.",200 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,Barco,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,287730,3104501,28,17° 09' 34.57'' W,28° 02' 56.26'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,10 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,"4,2 km.",Arena / Grava,Montaña,No, ,-17.1596,28.0489,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=576
-1909318.5102,3255972.8735,689,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,577,La Roja,Oroja, ,"Playa aislada de difícil acceso (sólo por barco), sin servicios, poco frecuentada por los bañistas.",500 metros,35 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,Barco,No,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,288520,3105219,28,17° 09' 06.38'' W,28° 03' 19.91'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,"7,5 km.",Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,"8,5 km.",Roca,Montaña,Sí,Paisaje Protegido,-17.1517,28.0555,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=577
-1908505.878,3256780.2072,690,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,578,El Cabrito, , ,Cala amplia que se abre al final de un barranco. Disfruta de un agradable entorno y dispone de aseos y duchas.,630 metros,70 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,Sí,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil / Barco,No,No, ,No, ,No, , ,Sí,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,289250,3105915,28,17° 08' 39.86'' W,28° 03' 43.17'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,7 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,6 km.,Arena / Bolos / Grava,Montaña,Sí,Reserva de la Biosfera,-17.1444,28.0619,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=578
-1906824.9536,3258268.855,691,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,579,La Guancha, , ,"Playa ubicada al fondo de un barranco, por lo que se suele acceder a ella en barco. Disfruta de aguas tranquilas y transparentes.",500 metros,70 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,Sí,en la playa, , ,No,No, ,No, ,A pie difícil / Barco,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,290757,3107197,28,17° 07' 45.66'' W,28° 04' 25.65'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,"3,2 km.",Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,"4,2 km.",Arena / Grava,Montaña,Sí,LIC/ZEC/Hábitats Naturales de Interés Comunitario/Monumento Natural/Reserva de la Biosfera,-17.1293,28.0737,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=579
-1904709.8833,3260287.6216,692,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,580,San Sebastián, , ,Amplia playa situada en el núcleo urbano de San Sebastián de la Gomera. Ofrece un nivel aceptable de servicios y zona de fondeo para embarcaciones.,950 metros,80 metros, ,Medio,Urbana,Sí, ,Oscura,Aguas tranquilas,Sí,No,Sí,en la playa, , ,Sí,Sí, ,No, ,A pie fácil / Coche,Sí,Sí,Avda. Marítima,Sí,Interurbano,Sí, ,Más de 100 plazas,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,No,No,No,No,No,Emergencias (112).,292656,3108937,28,17° 06' 37.33'' W,28° 05' 23.03'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,0 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,"1,6 km.",Arena / Bolos,Urbana,Sí,Reserva de la Biosfera,-17.1103,28.0897,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=580
-1904153.2859,3260502.1332,693,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,581,La Cueva, , ,"Playa de arena negra situada en las inmediaciones del puerto de San Sebastián de la Gomera, que ofrece al visitante un buen número de equipamientos.",350 metros,60 metros, ,Medio,Urbana,Sí, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,Sí,No, ,Sí, ,A pie fácil / Coche,Sí,Sí, ,Sí,Interurbano,Sí, , ,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,No,No,Sí,No,No,Emergencias (112).,293150,3109117,28,17° 06' 19.37'' W,28° 05' 29.12'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,"0,4 km.",Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,1 km.,Arena,Semiurbana,Sí,Reserva de la Biosfera,-17.1053,28.0914,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=581
-1904242.3415,3263101.7795,694,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,582,Avalo, , ,"Playa de fácil acceso a pie, pero enclavada en un entorno un tanto degradado. No dispone de ningún tipo de servicio.",350 metros,30 metros, ,Bajo,Semiurbana,No, ,Oscura,Oleaje moderado,No,Sí,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,293111,3111402,28,17° 06' 22.01'' W,28° 06' 43.23'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,6 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,7 km.,Arena / Grava,Semiurbana,Sí,Reserva de la Biosfera,-17.1061,28.112,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=582
-1904353.6609,3265335.8551,695,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,583,Aguila, , ,"Pequeña playa rocosa, bastante aislada y de fuerte oleaje, lo que hace que sea poco frecuentada. Se accede habitualmente en barco.",330 metros,30 metros, ,Bajo,Aislada,No, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil / Barco,No,No, ,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,293047,3113365,28,17° 06' 25.56'' W,28° 07' 47.04'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,9 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,9 km.,Roca,Montaña,Sí,LIC/ZEC/ZEPA/Hábitats Naturales de Interés Comunitario/Reserva Natural Especial/Reserva de la Biosfera,-17.1071,28.1297,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=583
-1905121.7654,3266042.758,696,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,584,Zamora, , ,"Playa entre acantilados en la desembocadura de un barranco, de reducidas dimensiones y de muy difícil acceso, puesto que se llega a ella en barco. Sufre un fuerte oleaje.",120 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,Barco,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,292380,3113997,28,17° 06' 50.74'' W,28° 08' 07.28'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,11 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,11 km.,Arena,Acantilado,Sí,Reserva Natural Especial,-17.114,28.1353,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=584
-1931103.7346,3261637.8396,697,Canarias,Santa Cruz de Tenerife,La Gomera,38049,Valle Gran Rey,http://www.vallegranrey.es,585,El Inglés, , ,"Situada al pie de un acantilado, y de oscura arena, esta playa presenta un grado medio de ocupación y no dispone de equipamientos.",400 metros,40 metros, ,Medio,Aislada,No, ,Oscura,Oleaje moderado,No,Sí,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No, ,No, ,Sí, , ,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,269376,3110550,28,17° 20' 50.83'' W,28° 06' 01.46'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,63 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,63 km.,Arena / Roca,Acantilado,Sí,ZEPA/Parque Rural/Reserva de la Biosfera,-17.3474,28.1004,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=585
-1930413.5537,3260804.9789,698,Canarias,Santa Cruz de Tenerife,La Gomera,38049,Valle Gran Rey,http://www.vallegranrey.es,586,Valle Gran Rey,La Playa,La Puntilla,"Extensa playa enclavada en un atractivo paisaje, que disfruta de aguas tranquilas y una moderada afluencia de público.",1.400 metros,30 metros, ,Medio,Urbana,Sí, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,No,GM-2,Sí,Interurbano,Sí, , ,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,269971,3109807,28,"17º 20' 28,396'' W","28º 05' 37,708'' N",Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,60 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,61 km.,Arena,Urbana,Sí,LIC/ZEC/ZEPA/Reserva de la Biosfera,-17.3412,28.0938,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=586
-1929300.3588,3259391.7568,699,Canarias,Santa Cruz de Tenerife,La Gomera,38049,Valle Gran Rey,http://www.vallegranrey.es,587,Vueltas, , ,Pequeña playa urbana de arena oscura que es utilizada para el fondeo de barcos. No dispone de infraestructuras.,150 metros,25 metros, ,Medio,Urbana,No, ,Oscura,Aguas tranquilas,Sí,No,No, , , ,No,No, ,Sí, ,A pie fácil / Coche / Barco,Sí,No,Carretera al puerto,Sí,Urbano,Sí, , ,No,No,No,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,No,No,No,Sí,No,Emergencias (112).,270930,3108547,28,"17º 19' 52,585'' W","28º 04' 57,617'' N",Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,60 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,61 km.,Arena,Urbana,Sí,Reserva de la Biosfera,-17.3312,28.0826,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=587
-1919648.959,3274301.1132,700,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,588,La Sepultura, , ,Playa formada por rocas y arena rodeada de acantilados. No ofrece ningún tipo de servicios.,400 metros,30 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje fuerte,No,No,No, , , ,No,No, ,No, ,Barco,No,No,GM-1,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,279694,3121475,28,17° 14' 40.37'' W,28° 12' 2.58'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,55 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,56 km.,Arena / Roca,Montaña,No, ,-17.2445,28.2007,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=588
-1919971.7855,3274541.1103,701,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,589,Tamargada, , ,"Pequeña playa solitaria formada por rocas y de fuerte oleaje, rodeada de acantilados en la desembocadura de un barranco.",200 metros,20 metros, ,Bajo,Aislada,No, , ,Oleaje fuerte,No,No,No, , , ,No,No, ,No, ,Barco,No,No,GM-1,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,279413,3121691,28,17° 14' 50.98'' W,28° 12' 9.69'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,61 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,61 km.,Roca,Montaña,No, ,-17.2474,28.2026,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=589
-1920517.251,3274579.005,702,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,590,Vallehermoso, , ,Pequeña playa de roca y grava con grado medio de ocupación. Dispone de duchas.,300 metros,40 metros, ,Medio,Semiurbana,Sí, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,Sí,GM-1,Sí,Interurbano,Sí, , ,No,No,Sí,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,278933,3121733,28,17° 15' 8.41'' W,28° 12' 10.75'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,65 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,66 km.,Roca / Grava,Semiurbana,Sí,LIC/ZEC/Reserva de la Biosfera,-17.2523,28.2029,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=590
-1925949.6422,3275134.8057,703,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,591,Arguamul, , ,"Amplia playa rocosa, aislada y de fuerte oleaje. Poco frecuentada por los bañistas. No dispone de servicios.",700 metros,35 metros, ,Bajo,Aislada,No, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie muy difícil,No,No,Carretera de Arguamul,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,274151,3122311,28,17° 18' 4.20'' W,28° 12' 26.46'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,60 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,61 km.,Roca,Montaña,No, ,-17.3011,28.2073,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=591
-1929790.1646,3270651.1564,704,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,592,El Trigo, , ,Cala de pequeño tamaño compuesta por rocas que se encuentra encajada entre acantilados de difícil acceso.,300 metros,25 metros, ,Bajo,Aislada,No, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil,No,No,Calle Honduras,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,270688,3118441,28,17° 20' 8.46'' W,28° 10' 18.77'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,67 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,67 km.,Arena / Bolos / Grava,Montaña,Sí,Hábitats naturales de Interés Comunitario/Reserva de la Biosfera,-17.3356,28.1718,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=592
-1929645.4493,3269615.7081,705,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,593,Alojera, , ,Playa semiurbana de arena y rocas a la que se accede fácilmente a pie. No dispone de infraestructuras.,300 metros,25 metros, ,Medio,Semiurbana,Sí, ,Oscura,Oleaje moderado / Ventosa,No,No,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,Calle San Borondón,Sí,Urbano,Sí, , ,No,No,Sí,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,270798,3117530,28,17° 20' 3.69'' W,28°  9' 49.25'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,65 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,66 km.,Arena / Roca / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario/Reserva de la Biosfera,-17.3343,28.1636,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=593
-1928465.4627,3259000.6231,706,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,594,Argaga, , ,"Playa de pequeño tamaño cercana al núcleo urbano de Valle Gran Rey, formada por rocas y de aguas tranquilas. No dispone de equipamientos.",350 metros,30 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,No,Calle Finca Argaga,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,271661,3108189,28,17° 19' 25.49'' W,28°  4' 46.41'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,70 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,71 km.,Roca,Semiurbana,Sí,ZEPA/Parque Rural/Reserva de la Biosfera,-17.3237,28.0795,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=594
-1928020.1847,3258407.6355,707,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,595,Las Arenas, , ,"Pequeña cala aislada situada al pie del acantilado, con escasa afluencia de bañistas y de innacesible a pie. No ofrece ningún tipo de servicio.",300 metros,20 metros, ,Medio,Aislada,No, ,Oscura,Aguas tranquilas,No,No,No, , , ,No,No, ,No, ,Barco,No,No,Carretera General Valle Gran Rey,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,272044,3107661,28,17° 19' 11.07'' W,28° 04' 29.41'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,70 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,71 km.,Arena,Acantilado,Sí,Parque Rural,-17.3197,28.0748,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=595
-1925649.0795,3255304.3365,708,Canarias,Santa Cruz de Tenerife,La Gomera,38050,Vallehermoso,http://www.vallehermosoweb.es,596,La Rajita, , ,"Encajada al final de un barranco, esta playa disfruta de aguas tranquilas y de un bajo grado de ocupación, lo que le otorga una gran tranquilidad.",500 metros,25 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,No,No, , , ,No,No, ,No, ,A pie fácil / Coche,Sí,No,Calle de La Rajita,Sí,Interurbano,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,274086,3104895,28,17° 17' 54.44'' W,28° 03' 0.74'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,60 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,61 km.,Roca,Semiurbana,Sí,LIC/ZEC/ZEPA/Hábitats Naturales de Interés Comunitario/Paisaje Protegido/Reserva de la Biosfera,-17.2984,28.0502,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=596
-2008248.1417,3218950.1168,709,Canarias,Santa Cruz de Tenerife,El Hierro,38013,Frontera,http://www.aytofrontera.org,604,Charco Azul,Los Llanillos, ,"Cala de pocos metros, cerca de bonitas casas con jardines cubiertos de flores.",8 metros,3 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,No,Sí,en la playa, , ,No,Sí,Medios materiales,No, ,A pie fácil,Sí,No,Carretera a los Llanillos,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,200325,3074500,28,18° 02' 25.47'' W,27° 45' 42.07'' N, , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,50 km.,Roca,Acantilado,No, ,-18.0404,27.7616,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=604
-2005075.5362,3221843.8202,710,Canarias,Santa Cruz de Tenerife,El Hierro,38013,Frontera,http://www.aytofrontera.org,605,Charco de los Sargos, , ,"Playa aislada, típicamente volcánica, de escasa ocupación.",20 metros,10 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,Sí,No,Carretera al Charco,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,203198,3076980,28,18° 00' 42.90'' W,27° 47' 04.88'' N, , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,50 km.,Roca,Semiurbana,No, ,-18.0119,27.7846,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=605
-2004774.9736,3221994.8128,711,Canarias,Santa Cruz de Tenerife,El Hierro,38013,Frontera,http://www.aytofrontera.org,606,La Maceta, , ,"Zona con diques formando piscinas, con gran afluencia de gente los fines de semana en verano.",40 metros,20 metros, ,Medio,Aislada,No, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,Sí,Medios materiales,No, ,A pie fácil / Coche,Sí,No,Carretera a la Maceta,Sí,Interurbano,Sí,No vigilado,Entre 50 y 100 plazas,Sí, ,Sí,Sí,Sí,No,No,No,No,No,Sí,Sí,No,No,No,No,No,"Zona de recreo con asaderos, solarium, ducha. Emergencias (112).",203467,3077107,28,18° 00' 33.38'' W,27° 47' 9.11'' N, , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,50 km.,Roca,Acantilado,No, ,-18.0092,27.7858,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=606
