X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM,Longitud_num,Anchura_num,Distancia_Hosp_num,Fact_Paseo,Fact_Mar,Fact_Ocup,Fact_Urb,Fact_Bandera,Fact_Auxilio,Fact_Nudismo,Fact_Es_Arena,Fact_Dificultad_Acceso,Seguridad,Paradisiaca,Cluster_ID
-1518898.7921,3365416.8908,3042,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3074,El Barranquillo, , ,"La playa El Barranquillo, situada en Tías, es una playa compuesta de arena y roca de 75 metros de longitud.",75 metros,5 metros, ,Medio,Urbana,Sí,Completo,Blanca,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,No,No,No,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,632134.0,3199834.0,28,"13º 38' 40,540'' W","28º 55' 10,694'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"8,2 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"6,5 km.",Arena / Roca,Urbana,Sí,ZEC,-13.6445,28.9196,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3074,75.0,5.0,6.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.4917329421990439,0.5055128205128205,0
-1519399.7298,3365442.3266,3043,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3075,La Peña del Dice, , ,"La playa La Peña del Dice, situada en Tías, es una playa de arena y roca de 100 metros de longitud.",100 metros,10 metros, ,Medio,Urbana,No, ,Dorada,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie difícil,No,No,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,631695.0,3199851.0,28,"13º 38' 56,592'' W","28º 55' 11,538'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"6,75 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"6,5 km.",Arena / Roca,Urbana,Sí,ZEC,-13.649,28.9198,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3075,100.0,10.0,6.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.48878422425032597,0.5084615384615384,0
-1519744.8203,3365340.5837,3044,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3076,El Caletón de Enmedio, , ,"La playa El Caletón de En medio, situada en Tías, es una playa compuesta de arena, roca y bolos de 200 metros de longitud.",200 metros,10 metros, ,Bajo,Urbana,No, ,Dorada,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie difícil,No,No,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Puerto deportivo en construcción en Arrecife. Emergencias (112).,631394.0,3199759.0,28,"13º 39' 07,562'' W","28º 55' 08,496'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"6,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"6,5 km.",Arena / Roca / Grava,Urbana,Sí,ZEC,-13.6521,28.919,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3076,200.0,10.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.48365601912212086,0.6635897435897435,0
-1520746.6957,3365480.4803,3045,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3077,Blanca,Grande, ,"La playa Blanca, situada en Tías, es una playa de arena de 1190 metros de longitud. La playa cuenta con servicios básicos como acceso para discapacitados, aseos o aparcamiento.",1.190 metros,35 metros, ,Alto,Urbana,Sí,Completo,Blanca,Aguas tranquilas,No,No,Sí,detrás de la playa,Sí,Dispone de rampas,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,Emergencias (112).,630515.0,3199871.0,28,"13º 39' 40,008'' W","28º 55' 12,394'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,5 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,16 km.,Arena,Urbana,Sí,ZEC,-13.6611,28.9201,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3077,1.19,35.0,16.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7814926466753586,0.36172769230769225,2
-1521425.7446,3365391.455,3046,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3078,Los Fariones, , ,"La playa Los Fariones, situada en Tías, es una playa compuesta de arena y roca de 60 metros de longitud.",60 metros,5 metros, ,Medio,Urbana,No, ,Dorada,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie difícil / Coche,No,No,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,629921.0,3199787.0,28,"13º 40' 02,210'' W","28º 55' 09,840'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"4,81 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,16 km.,Arena / Roca,Semiurbana,Sí,ZEC,-13.6672,28.9194,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3078,60.0,5.0,16.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.48847674923946105,0.5047435897435898,0
-1521525.9321,3365340.5837,3047,Canarias,Las Palmas,Lanzarote,35028,Tías,http://www.ayuntamientodetias.es,3079,Pila de la Barrilla,Playa Chica, ,"La playa Pila de la Barrilla, situada en Tías, es una playa de arena y roca de 90 metros de longitud.",90 metros,22 metros, ,Medio,Urbana,Sí,Completo,Dorada,Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,Sí,Sí, ,Sí, ,A pie fácil / Coche,No,Sí,LZ-504,Sí,Línea 2,Sí,No vigilado,Menos de 50 plazas,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,No,No,No,Sí,No,Emergencias (112).,629834.0,3199741.0,28,"13º 40' 05,278'' W","28º 55' 08,486'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"4,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,16 km.,Arena / Roca,Urbana,Sí,ZEC,-13.6681,28.919,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3079,90.0,22.0,16.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.7812716210343329,0.5119487179487179,2
-1533381.4579,3383552.3501,3048,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,3080,La Madera, , ,"La playa La Madera, situada en Tinajo, es una playa compuesta de arena y grava de 85 metros de longitud.",85 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,619287.0,3215485.0,28,"13º 46' 28,793'' W","29º 03' 43,579'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"32,3 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Grava,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.7746,29.0621,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3080,85.0,30.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1254715341156019,0.6643589743589744,3
-1532557.6936,3383756.1184,3049,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,3081,Las Malvas, , ,"La playa Las Malvas, situada en Tinajo, es una playa compuesta de arena y grava de 180 metros de longitud.",180 metros,15 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte / Ventosa,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,620006.0,3215670.0,28,"13º 46' 01,949'' W","29º 03' 49,571'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"31,8 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Grava,Montaña,Sí,Espacios Naturales Protegidos / ZEC / ZEPA,-13.7672,29.0637,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3081,180.0,15.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12559973924380705,0.6642307692307693,3
-1526847.0038,3385997.7781,3050,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,3082,Teneza, , ,"La playa Teneza, situada en Tinajo, es una playa compuesta de arena y grava de 90 metros de longitud.",90 metros,6 metros, ,Bajo,Semiurbana,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, ,No, ,No,No, ,No, ,A pie fácil,No,No,LZ-67,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,624979.0,3217674.0,28,"13º 42' 57,310'' W","29º 04' 52,970'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"33,3 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Roca / Grava,Semiurbana,No, ,-13.7159,29.0813,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3082,90.0,6.0,24.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.3582151238591917,0.5316153846153846,3
-1519945.1953,3390405.7943,3051,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,3083,La Ría de la Santa, , ,Ría transformada en laguna al cerrarse sus dos bocas. Adecuada para la iniciación al windsurf.,940 metros,12 metros, ,Medio,Semiurbana,No, ,Blanca,Ventosa / Aguas tranquilas,No,No,Sí, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ-67,Sí,Línea 16,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,Emergencias (112).,630970.0,3221575.0,28,"13º 39' 14,377'' W","29º 06' 57,340'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"36,7 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena,Semiurbana,No, ,-13.6539,29.1159,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3083,940.0,12.0,24.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.33762538026944805,0.6147051282051282,3
-1519767.0842,3391068.3988,3052,Canarias,Las Palmas,Lanzarote,35029,Tinajo,http://www.tinajo.org,3084,La Boca de Abajo, , ,"La playa La Boca de Abajo, situada en Tinajo, es una playa compuesta de arena y grava de 200 metros de longitud.",200 metros,20 metros, ,Bajo,Semiurbana,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,No,No,LZ -67,Sí,Línea 16,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,631119.0,3222153.0,28,"13º 39' 08,426'' W","29º 07' 16,120'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"38,7 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,24 km.,Arena / Grava,Semiurbana,No, ,-13.6523,29.1211,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3084,200.0,20.0,24.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.14790743155149935,0.541923076923077,3
-1528950.9421,3363839.968,3053,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3085,Quemada, , ,"La playa Quemada, situada en Yaiza, es una playa de arena de 310 metros de longitud.",310 metros,8 metros, ,Bajo,Semiurbana,No, ,Oscura,Aguas tranquilas,No,No,No, ,No, ,No,No, ,No, ,A pie fácil / Coche,Sí,No,LZ-706,Sí,Línea 6,Sí,No vigilado,Menos de 50 plazas,No,No,No,Sí,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,623346.0,3198363.0,28,"13º 44' 05,600'' W","28º 54' 26,090'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"9,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,28 km.,Arena / Bolos / Grava,Semiurbana,No, ,-13.7348,28.9072,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3085,310.0,8.0,28.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.44457149065623647,0.7935641025641026,3
-1529429.616,3363522.0628,3054,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3086,La Arena, , ,"La playa La Arena, situada en Yaiza, es una playa compuesta de arena y grava de 330 metros de longitud.",330 metros,18 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-706,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,622929.0,3198081.0,28,"13º 44' 20,991'' W","28º 54' 17,244'' N",Puerto Calero,http://www.caleromarinas.com/marinas/puerto-calero/,"13,2 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"26,9 km.",Arena / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7391,28.9047,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3086,330.0,18.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.41567861799217726,0.922923076923077,3
-1529886.0259,3362771.837,3055,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3087,El Pozo,El Paso, ,"La playa El Pozo, situada en Yaiza, es una playa compuesta de arena y grava de 345 metros de longitud.",345 metros,10 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Barco,No,No,LZ-2,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,622537.0,3197423.0,28,"13º 44' 35,725'' W","28º 53' 55,709'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"12,7 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"27,85 km.",Arena / Grava,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7432,28.8988,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3087,345.0,10.0,27.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4171735115167319,0.921025641025641,3
-1534572.5764,3355373.5877,3056,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3092,Caleta del Congrio, , ,"La playa Caleta del Congrio, situada en Yaiza, es una playa de arena de 280 metros de longitud.",280 metros,20 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,618498.0,3190932.0,28,"13º 47' 07,319'' W","28º 50' 26,336'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"7,4 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7853,28.8406,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3092,280.0,20.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.40905910473707086,0.6210256410256411,3
-1534884.271,3355602.3374,3057,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3093,El Papagayo,Loro, ,"La playa El Papagayo, situada en Yaiza, es una playa de arena de 120 metros de longitud.",120 metros,20 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,Sí,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,618222.0,3191128.0,28,"13º 47' 17,369'' W","28º 50' 32,883'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"7,2 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"48,9 km.",Arena,Montaña / Acantilado,Sí,Espacio Natural Protegido / ZEPA,-13.7881,28.8424,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3093,120.0,20.0,48.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.41645914819643637,0.6128205128205129,3
-1534939.9308,3355869.2172,3058,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3094,La Cera,Cerita, ,"La playa La Cera, situada en Yaiza, es una playa de arena de 157 metros de longitud.",157 metros,30 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,618171.0,3191360.0,28,"13º 47' 19,184'' W","28º 50' 40,259'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"7,0 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,"48,9 km.",Arena,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7886,28.8445,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3094,157.0,30.0,48.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4112283789656671,0.618051282051282,3
-1535073.5141,3356301.3196,3059,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3095,La Cruz,Playa del Pozo, ,"La playa La Cruz, situada en Yaiza, es una playa de arena de 320 metros de longitud.",320 metros,60 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,618050.0,3191736.0,28,"13º 47' 23,289'' W","28º 50' 52,537'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"6,4 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.7898,28.8479,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3095,320.0,60.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3936744893524554,0.6364102564102564,3
-1535229.3614,3356580.9228,3060,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3096,Caletón de San Marcial, , ,"La playa Caletón de San Marcial, situada en Yaiza, es una playa de arena y roca de 35 metros de longitud.",35 metros,6 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie difícil / Coche / Barco,No,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,617911.0,3191978.0,28,"13º 47' 28,386'' W","28º 51' 00,473'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,6 km.,Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Roca,Montaña / Acantilado,Sí,Espacio Natural Protegido / ZEPA,-13.7912,28.8501,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3096,35.0,6.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.42628987396784007,0.6037948717948718,3
-1535273.8892,3356695.3077,3061,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3097,Caletón del Cobre, , ,"La playa Caletón del Cobre, situada en Yaiza, es una playa de arena y roca de 52 metros de longitud.",52 metros,3 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,617871.0,3192078.0,28,"13º 47' 29,825'' W","28º 51' 03,762'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"5,5 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena / Roca,Montaña / Acantilado,Sí,Espacio Natural Protegido / ZEPA,-13.7916,28.851,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3097,52.0,3.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4264180790960452,0.6036666666666667,3
-1535429.7365,3357000.3387,3072,Canarias,Las Palmas,Lanzarote,35034,Yaiza,http://www.yaiza.es,3098,Mujeres,Calera, ,"La playa Mujeres, situada en Yaiza, es una playa de arena de 395 metros de longitud.",395 metros,85 metros, ,Alto,Aislada,No, ,Blanca,Aguas tranquilas,No,Sí,No, ,No, ,No,No, ,No, ,A pie fácil / Coche / Barco,No,No,LZ-2,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,617732.0,3192342.0,28,"13º 47' 35,090'' W","28º 51' 12,364'' N",Puerto Deportivo Marina Rubicón,http://www.marinarubicon.com,"4,2 km.",Hospital Doctor José Molina Orosa,"Crta. Arrecife - Tinajo km. 1,3 (Arrecife)",928595000,47 km.,Arena,Montaña,Sí,Espacio Natural Protegido / ZEPA,-13.793,28.8534,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=3098,395.0,85.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3814950021729683,0.6485897435897435,3
